City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
163,khatanga,71.9667,102.5,256.32,97,100,1.74,RU,1677882885
164,gopalpur,19.2667,84.9167,295.79,59,1,2.31,IN,1677882886
165,bredasdorp,-34.5322,20.0403,294.44,73,89,1.92,ZA,1677882888
166,klaksvik,62.2266,-6.589,276.66,67,88,2.37,FO,1677882889
167,ponta do sol,32.6667,-17.1,292.6,90,98,2.16,PT,1677882892
168,batemans bay,-35.7167,150.1833,292.65,70,60,0.78,AU,1677882893
169,coquimbo,-29.9533,-71.3436,294.0,64,0,6.17,CL,1677882895
170,gwadar,25.1216,62.3254,295.37,65,0,1.79,PK,1677882897
171,sarlat-la-caneda,44.889,1.2166,274.64,88,14,1.19,FR,1677882898
172,avarua,-21.2078,-159.775,302.18,70,85,2.57,CK,1677882899
173,pittsfield,42.4501,-73.2454,277.5,30,0,5.14,US,1677882900
174,tateyama,34.9833,139.8667,280.98,58,78,3.26,JP,1677882901
175,santana do paraiso,-19.3636,-42.5686,294.33,64,0,1.54,BR,1677882903
176,port elizabeth,-33.918,25.5701,296.54,91,0,4.12,ZA,1677882897
177,salekhard,66.53,66.6019,245.03,95,78,1.04,RU,1677882879
178,hithadhoo,-0.6,73.0833,300.12,75,44,4.2,MV,1677882906
179,avera,33.194,-82.5271,299.88,73,87,11.05,US,1677882907
180,khorixas,-20.3667,14.9667,289.1,53,2,1.72,NA,1677882909
181,vangaindrano,-23.35,47.6,295.8,95,100,1.75,MG,1677882910
182,bundaberg,-24.85,152.35,298.83,74,67,2.68,AU,1677882911
183,halifax,44.6453,-63.5724,272.09,79,26,4.02,CA,1677882912
184,panjakent,39.4952,67.6093,282.76,48,73,4.07,TJ,1677882749
185,toucheng,24.8592,121.8233,290.07,77,83,2.05,TW,1677882915
186,vao,-22.6667,167.4833,298.56,87,96,9.69,NC,1677882916
187,tsabong,-26.0217,22.401,296.93,40,1,4.72,BW,1677882917
188,buraydah,26.326,43.975,295.4,31,19,2.99,SA,1677882624
189,sidi ali,36.0998,0.4206,280.23,70,1,1.85,DZ,1677882920
190,iranshahr,27.2025,60.6848,293.42,48,48,1.88,IR,1677882921
191,lavrentiya,65.5833,-171.0,246.85,100,75,1.56,RU,1677882926
192,vardo,70.3705,31.1107,272.14,93,100,3.09,NO,1677882927
193,lunca corbului,44.7,24.75,277.73,85,100,2.55,RO,1677882929
194,soyo,-6.1349,12.3689,299.59,81,97,4.11,AO,1677882930
195,henties bay,-22.116,14.2845,290.47,86,0,4.39,NA,1677882932
196,grande prairie,55.1667,-118.8027,272.25,51,75,4.63,CA,1677882749
197,pisco,-13.7,-76.2167,297.18,73,0,7.72,PE,1677882935
198,urubicha,-15.3833,-62.95,297.25,92,100,0.2,BO,1677882936
199,preobrazheniye,42.9019,133.9064,269.92,62,2,2.14,RU,1677882937
200,hambantota,6.1241,81.1185,298.11,80,92,6.62,LK,1677882938
201,zhuanghe,39.7008,122.9911,274.18,86,6,4.55,CN,1677882940
202,tianpeng,30.9866,103.9393,283.41,64,66,1.1,CN,1677882941
203,sabha,27.0377,14.4283,293.07,13,0,3.06,LY,1677882942
204,miri,4.4148,114.0089,296.23,94,40,0.51,MY,1677882943
205,san antonio,29.4241,-98.4936,299.85,22,0,4.63,US,1677882717
206,veraval,20.9,70.3667,297.99,57,0,4.2,IN,1677882946
207,talnakh,69.4865,88.3972,255.2,97,100,1.64,RU,1677882948
208,orotukan,62.2667,151.7,239.32,88,8,1.81,RU,1677882950
209,esperance,-33.8667,121.9,293.17,87,2,6.99,AU,1677882952
210,morondava,-20.2833,44.2833,299.73,85,100,8.06,MG,1677882946
211,smithers,54.7804,-127.1743,273.33,55,75,2.06,CA,1677882955
212,saint george,37.1041,-113.5841,286.72,33,0,3.6,US,1677882956
213,cabo san lucas,22.8909,-109.9124,296.82,58,0,1.54,MX,1677882958
214,mount isa,-20.7333,139.5,294.02,94,100,4.63,AU,1677882959
215,vila,42.0304,-8.1588,276.64,72,0,1.76,PT,1677882960
216,hasaki,35.7333,140.8333,281.05,77,83,4.01,JP,1677882963
217,killybegs,54.6333,-8.45,279.2,61,99,2.11,IE,1677882964
218,ballina,-28.8667,153.5667,293.71,99,50,5.34,AU,1677882965
219,mackay,-21.15,149.2,296.86,81,100,4.15,AU,1677882966
220,sterling,39.0062,-77.4286,277.84,91,100,3.6,US,1677882871
221,narsaq,60.9167,-46.05,283.27,60,90,10.97,GL,1677882969
222,namatanai,-3.6667,152.4333,298.26,89,100,4.79,PG,1677882971
223,barra patuca,15.8,-84.2833,299.67,74,67,9.21,HN,1677882973
224,marzuq,14.4,46.4667,293.59,57,82,1.99,YE,1677882974
225,kavieng,-2.5744,150.7967,298.9,88,100,6.04,PG,1677882975
226,tilichiki,60.4667,166.1,250.0,90,100,5.61,RU,1677882977
227,norman wells,65.282,-126.8329,250.17,64,20,5.66,CA,1677882978
228,goderich,43.7501,-81.7165,275.32,75,100,8.23,CA,1677882772
229,grand gaube,-20.0064,57.6608,298.36,80,86,4.07,MU,1677882981
230,sol-iletsk,51.1631,54.9918,268.86,96,100,5.95,RU,1677882965
231,sarangani,5.4033,125.4636,299.12,79,88,2.5,PH,1677882984
232,rioblanco,3.5308,-75.6806,293.64,96,100,0.46,CO,1677882985
233,bowen,-20.0167,148.2333,297.36,89,100,3.15,AU,1677882986
234,batticaloa,7.7102,81.6924,298.04,84,78,3.08,LK,1677882988
235,port-gentil,-0.7193,8.7815,301.13,83,40,4.12,GA,1677882989
236,thunder bay,48.4001,-89.3168,272.14,74,75,3.6,CA,1677882967
237,washougal,45.5826,-122.3534,281.17,77,100,6.69,US,1677882991
238,soligalich,59.0778,42.2864,263.39,98,99,0.32,RU,1677882993
239,te anau,-45.4167,167.7167,288.64,45,23,1.1,NZ,1677882994
240,charlestown,-32.95,151.6667,298.21,71,75,1.34,AU,1677882995
241,ponta delgada,37.7333,-25.6667,286.55,76,75,8.75,PT,1677882848
242,juan lacaze,-34.4342,-57.4381,303.19,68,100,4.43,UY,1677882998
243,mamallapuram,12.6264,80.1722,297.18,87,0,1.74,IN,1677882999
244,coracora,-15.0333,-73.7833,284.89,79,100,1.27,PE,1677883002
245,tolaga bay,-38.3667,178.3,295.14,70,59,2.5,NZ,1677883003
246,constitucion,-35.3333,-72.4167,288.09,91,12,10.02,CL,1677883004
247,faya,18.3851,42.4509,287.44,62,1,0.39,SA,1677883006
248,zabaykalsk,49.6333,117.3167,263.73,80,1,1.45,RU,1677883007
249,atagay,55.1033,99.3875,278.44,63,100,7.87,RU,1677883009
250,cherskiy,68.75,161.3,238.27,93,41,1.89,RU,1677883010
251,nyurba,63.2842,118.3319,265.29,95,99,2.31,RU,1677882898
252,honningsvag,70.9821,25.9704,273.01,69,0,10.8,NO,1677883012
253,sampit,-2.5333,112.95,295.83,95,99,0.48,ID,1677883014
254,mahenge,-8.6833,36.7167,291.59,93,99,0.61,TZ,1677883015
255,yanggu,36.1106,115.7753,280.92,21,5,1.2,CN,1677883016
256,cabedelo,-6.9811,-34.8339,300.52,80,100,3.23,BR,1677883017
257,jaszszentandras,47.5833,20.1833,275.85,81,38,1.77,HU,1677883019
258,adrar,20.5022,-10.0711,294.84,25,77,4.6,MR,1677883020
259,faanui,-16.4833,-151.75,301.05,71,82,1.98,PF,1677883021
260,ambilobe,-13.2,49.05,295.8,96,80,1.44,MG,1677883022
261,chokurdakh,70.6333,147.9167,232.61,100,65,1.83,RU,1677883023
262,husavik,66.0449,-17.3389,275.41,78,100,4.32,IS,1677883025
263,dzaoudzi,-12.7887,45.2699,302.09,79,20,3.6,YT,1677883026
264,opuwo,-18.0607,13.84,289.58,36,4,2.65,NA,1677883027
265,san quintin,30.4833,-115.95,287.33,62,6,7.44,MX,1677883028
266,san patricio,28.017,-97.5169,300.2,20,0,2.17,US,1677883029
267,eyl,7.9803,49.8164,296.19,80,28,5.03,SO,1677883031
268,sao filipe,14.8961,-24.4956,296.67,55,82,5.28,CV,1677883032
269,portland,45.5234,-122.6762,281.25,78,100,6.69,US,1677882755
270,fairbanks,64.8378,-147.7164,257.16,70,75,6.17,US,1677883035
271,lokoja,7.8024,6.743,301.87,66,76,4.46,NG,1677883037
272,kovrov,56.3572,41.3192,269.31,95,99,2.73,RU,1677883038
273,mezen,65.8522,44.24,249.26,100,99,1.65,RU,1677883039
